,Salario,Empresa,Modalidad,PlataformasEmpleo,Fecha,PuestoTrabajo,Pais,idPais,Continente,herramientas
11372,45189.0,Hong Kong Broadband Network,presencial,glassdoor,2019-10-14,data analyst,Hong Kong,HK,Eastern Asia,[]
11373,45274.0,Bloomberg L.P.,presencial,glassdoor,2019-11-05,data analyst,Hong Kong,HK,Eastern Asia,['tableau']
11374,63175.0,Macquarie Group,presencial,glassdoor,2019-10-25,data analyst,Hong Kong,HK,Eastern Asia,[]
11375,68125.0,China Mobile International,presencial,glassdoor,2019-11-08,data analyst,Hong Kong,HK,Eastern Asia,[]
11376,68223.0,AIA Group,presencial,glassdoor,2019-10-19,data analyst,Hong Kong,HK,Eastern Asia,[]
11377,73815.0,Hong Kong Broadband Network,presencial,glassdoor,2019-11-10,data analyst,Hong Kong,HK,Eastern Asia,"['python', 'excel']"
11378,74026.0,Haitong International Securities Group,presencial,glassdoor,2019-10-29,data analyst,Hong Kong,HK,Eastern Asia,"['python', 'sql']"
11379,98619.0,GrammyTech,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,"['sql', 'excel']"
11380,98996.0,Manpower,presencial,glassdoor,2019-10-30,data analyst,Hong Kong,HK,Eastern Asia,['sas']
11381,53182.0,Meltwater,presencial,glassdoor,2019-10-17,data analyst,Hong Kong,HK,Eastern Asia,['excel']
11382,53184.0,Computer Technology Resources,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11383,53264.0,RecruitFirst,presencial,glassdoor,2019-10-18,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11384,53575.0,Bloomberg L.P.,presencial,glassdoor,2019-10-30,data analyst,Hong Kong,HK,Eastern Asia,[]
11385,53634.0,Dah Sing Banking,presencial,glassdoor,2019-11-05,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11386,53655.0,AAStocks.com,presencial,glassdoor,2019-10-22,data analyst,Hong Kong,HK,Eastern Asia,['excel']
11387,53757.0,Seamatch Asia,presencial,glassdoor,2019-11-01,data analyst,Hong Kong,HK,Eastern Asia,"['r', 'tableau']"
11388,54539.0,Dah Sing Financial Holdings Limited,presencial,glassdoor,2019-11-08,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11389,64633.0,EAB Systems,presencial,glassdoor,2019-11-06,data analyst,Hong Kong,HK,Eastern Asia,[]
11390,64853.0,Asian Aim Service,presencial,glassdoor,2019-10-21,data analyst,Hong Kong,HK,Eastern Asia,[]
11391,101242.0,RXP Group,presencial,glassdoor,2019-10-25,data analyst,Hong Kong,HK,Eastern Asia,[]
11392,127553.0,CL Technical Services,presencial,glassdoor,2019-10-30,data analyst,Hong Kong,HK,Eastern Asia,[]
11393,127854.0,SML,presencial,glassdoor,2019-10-17,data analyst,Hong Kong,HK,Eastern Asia,"['sql', 'excel']"
11394,128421.0,Cathay Pacific,presencial,glassdoor,2019-11-01,data analyst,Hong Kong,HK,Eastern Asia,[]
11395,146266.0,Bharti AXA,presencial,glassdoor,2019-10-18,data analyst,Hong Kong,HK,Eastern Asia,[]
11396,146386.0,Captiare,presencial,glassdoor,2019-11-10,data analyst,Hong Kong,HK,Eastern Asia,[]
11397,3981.0,Linkers (Hong Kong),presencial,glassdoor,2019-10-29,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11398,4111.0,Elee Consulting,presencial,glassdoor,2019-11-06,data analyst,Hong Kong,HK,Eastern Asia,['tableau']
11399,4120.0,Bloomberg L.P.,presencial,glassdoor,2019-11-05,data analyst,Hong Kong,HK,Eastern Asia,['tableau']
11400,9148.0,AIA,presencial,glassdoor,2019-10-15,data analyst,Hong Kong,HK,Eastern Asia,[]
11401,14011.0,Bank of East Asia,presencial,glassdoor,2019-11-07,data analyst,Hong Kong,HK,Eastern Asia,[]
11402,35914.0,Haitong International Securities Group,presencial,glassdoor,2019-10-29,data analyst,Hong Kong,HK,Eastern Asia,"['python', 'sql']"
11403,35960.0,Bloomberg L.P.,presencial,glassdoor,2019-11-06,data analyst,Hong Kong,HK,Eastern Asia,"['sql', 'tableau']"
11404,38818.0,Nielsen,presencial,glassdoor,2019-11-01,data analyst,Hong Kong,HK,Eastern Asia,[]
11405,40831.0,China Mobile International,presencial,glassdoor,2019-11-01,data analyst,Hong Kong,HK,Eastern Asia,"['sql', 'excel']"
11406,43375.0,Dah Sing Financial Holdings Limited,presencial,glassdoor,2019-11-09,data analyst,Hong Kong,HK,Eastern Asia,[]
11407,141099.0,Power On Connections,presencial,glassdoor,2019-10-30,data analyst,Hong Kong,HK,Eastern Asia,[]
11408,141208.0,Manulife,presencial,glassdoor,2019-11-07,data analyst,Hong Kong,HK,Eastern Asia,"['sql', 'excel']"
11409,141236.0,Man Hing Hong,presencial,glassdoor,2019-10-30,data analyst,Hong Kong,HK,Eastern Asia,['excel']
11410,1016.0,KREWE du optic,presencial,glassdoor,2019-10-28,data analyst,Hong Kong,HK,Eastern Asia,[]
11411,15766.0,Dah Sing Banking,presencial,glassdoor,2019-11-05,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11412,37278.0,CITIC Group,presencial,glassdoor,2019-10-15,data analyst,Hong Kong,HK,Eastern Asia,[]
11413,37337.0,EY Mtel,presencial,glassdoor,2019-10-14,data analyst,Hong Kong,HK,Eastern Asia,[]
11414,40286.0,Aquis Search,presencial,glassdoor,2019-11-01,data analyst,Hong Kong,HK,Eastern Asia,[]
11415,132763.0,Linkers (Hong Kong),presencial,glassdoor,2019-10-24,data analyst,Hong Kong,HK,Eastern Asia,"['sql', 'sas']"
11416,134977.0,Ahsay,presencial,glassdoor,2019-10-29,data analyst,Hong Kong,HK,Eastern Asia,[]
11417,141923.0,Redpath Partners,presencial,glassdoor,2019-11-10,data analyst,Hong Kong,HK,Eastern Asia,['python']
11418,142653.0,Wing Hang Bank,presencial,glassdoor,2019-10-23,data analyst,Hong Kong,HK,Eastern Asia,[]
11419,144973.0,Earth.Org,presencial,glassdoor,2019-11-04,data analyst,Hong Kong,HK,Eastern Asia,['tableau']
11420,6207.0,ProMax HR Solutions,presencial,glassdoor,2019-10-21,data analyst,Hong Kong,HK,Eastern Asia,[]
11421,6243.0,Nexify,presencial,glassdoor,2019-11-06,data analyst,Hong Kong,HK,Eastern Asia,[]
11422,11106.0,China Mobile International,presencial,glassdoor,2019-11-08,data analyst,Hong Kong,HK,Eastern Asia,[]
11423,11161.0,Power On Connections,presencial,glassdoor,2019-10-30,data analyst,Hong Kong,HK,Eastern Asia,[]
11424,11416.0,Aquis Search,presencial,glassdoor,2019-11-06,data analyst,Hong Kong,HK,Eastern Asia,[]
11425,16302.0,Elee Consulting,presencial,glassdoor,2019-11-06,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11426,36764.0,Wing Hang Bank,presencial,glassdoor,2019-10-29,data analyst,Hong Kong,HK,Eastern Asia,['excel']
11427,36982.0,Elee Consulting,presencial,glassdoor,2019-11-06,data analyst,Hong Kong,HK,Eastern Asia,['tableau']
11428,40489.0,Seamatch Asia,presencial,glassdoor,2019-10-21,data analyst,Hong Kong,HK,Eastern Asia,[]
11429,57449.0,Linkers (Hong Kong),presencial,glassdoor,2019-10-20,data analyst,Hong Kong,HK,Eastern Asia,[]
11430,63962.0,Classy Wheeler,presencial,glassdoor,2019-10-18,data analyst,Hong Kong,HK,Eastern Asia,[]
11431,66175.0,Hong Kong Life Insurance,presencial,glassdoor,2019-10-29,data analyst,Hong Kong,HK,Eastern Asia,[]
11432,75200.0,Dah Sing Banking,presencial,glassdoor,2019-10-14,data analyst,Hong Kong,HK,Eastern Asia,[]
11433,75383.0,Bank of East Asia,presencial,glassdoor,2019-10-18,data analyst,Hong Kong,HK,Eastern Asia,['excel']
11434,147005.0,Crypto.com,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11435,147037.0,FWD Group Management Holding,presencial,glassdoor,2019-11-06,data analyst,Hong Kong,HK,Eastern Asia,"['python', 'sql', 'sas']"
11436,54944.0,Aeon Credit Service,presencial,glassdoor,2019-10-29,data analyst,Hong Kong,HK,Eastern Asia,[]
11437,56082.0,Links International,presencial,glassdoor,2019-11-05,data analyst,Hong Kong,HK,Eastern Asia,[]
11438,56299.0,Wellesley Partners,presencial,glassdoor,2019-11-05,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11439,57159.0,Bull City Talent Group,presencial,glassdoor,2019-11-08,data analyst,Hong Kong,HK,Eastern Asia,[]
11440,57347.0,Ahsay,presencial,glassdoor,2019-10-29,data analyst,Hong Kong,HK,Eastern Asia,[]
11441,84009.0,Parfums Christian Dior,presencial,glassdoor,2019-11-07,data analyst,Hong Kong,HK,Eastern Asia,[]
11442,72955.0,SML,presencial,glassdoor,2019-10-17,data analyst,Hong Kong,HK,Eastern Asia,"['sql', 'excel']"
11443,73024.0,TWGH,presencial,glassdoor,2019-11-08,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11444,73401.0,Odoo,presencial,glassdoor,2019-10-28,data analyst,Hong Kong,HK,Eastern Asia,[]
11445,73457.0,China CITIC Bank,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,"['tableau', 'python', 'sas']"
11446,73474.0,AQUMON,presencial,glassdoor,2019-11-05,data analyst,Hong Kong,HK,Eastern Asia,[]
11447,73499.0,ConnectedGroup,presencial,glassdoor,2019-11-06,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11448,73609.0,Springer Professional Home Services,presencial,glassdoor,2019-10-17,data analyst,Hong Kong,HK,Eastern Asia,[]
11449,92580.0,Chong Hing Bank,presencial,glassdoor,2019-11-06,data analyst,Hong Kong,HK,Eastern Asia,[]
11450,94264.0,Techson,presencial,glassdoor,2019-10-29,data analyst,Hong Kong,HK,Eastern Asia,[]
11451,94336.0,Wing On,presencial,glassdoor,2019-10-30,data analyst,Hong Kong,HK,Eastern Asia,[]
11452,94391.0,AECOM,presencial,glassdoor,2019-10-24,data analyst,Hong Kong,HK,Eastern Asia,[]
11453,96328.0,Bloomberg L.P.,presencial,glassdoor,2019-11-05,data analyst,Hong Kong,HK,Eastern Asia,['tableau']
11454,26247.0,Macquarie Group,presencial,glassdoor,2019-10-25,data analyst,Hong Kong,HK,Eastern Asia,[]
11455,26805.0,Global Executive Consultant,presencial,glassdoor,2019-10-19,data analyst,Hong Kong,HK,Eastern Asia,[]
11456,26860.0,AIA,presencial,glassdoor,2019-11-01,data analyst,Hong Kong,HK,Eastern Asia,[]
11457,26924.0,Cargo Services Far East,presencial,glassdoor,2019-11-06,data analyst,Hong Kong,HK,Eastern Asia,[]
11458,34260.0,Green Tomato,presencial,glassdoor,2019-11-08,data analyst,Hong Kong,HK,Eastern Asia,[]
11459,34737.0,FWD Group Management Holding,presencial,glassdoor,2019-10-22,data analyst,Hong Kong,HK,Eastern Asia,[]
11460,1703.0,Seamatch Asia,presencial,glassdoor,2019-11-01,data analyst,Hong Kong,HK,Eastern Asia,"['r', 'tableau']"
11461,11812.0,Manpower,presencial,glassdoor,2019-11-06,data analyst,Hong Kong,HK,Eastern Asia,['excel']
11462,16637.0,Green Tomato,presencial,glassdoor,2019-11-08,data analyst,Hong Kong,HK,Eastern Asia,[]
11463,24610.0,Hong Kong Life Insurance,presencial,glassdoor,2019-10-29,data analyst,Hong Kong,HK,Eastern Asia,[]
11464,24719.0,Synnex Technology International,presencial,glassdoor,2019-10-30,data analyst,Hong Kong,HK,Eastern Asia,['excel']
11465,24737.0,Aquis Search,presencial,glassdoor,2019-10-23,data analyst,Hong Kong,HK,Eastern Asia,['python']
11466,24929.0,Bank Of China (Hong Kong),presencial,glassdoor,2019-11-06,data analyst,Hong Kong,HK,Eastern Asia,[]
11467,24971.0,EAB Systems,presencial,glassdoor,2019-10-30,data analyst,Hong Kong,HK,Eastern Asia,['excel']
11468,25308.0,Seamatch Asia,presencial,glassdoor,2019-11-08,data analyst,Hong Kong,HK,Eastern Asia,[]
11469,82077.0,Linkers (Hong Kong),presencial,glassdoor,2019-11-08,data analyst,Hong Kong,HK,Eastern Asia,[]
11470,82090.0,AIA,presencial,glassdoor,2019-10-15,data analyst,Hong Kong,HK,Eastern Asia,[]
11471,85473.0,Lalamove,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11472,85986.0,FWD Group Management Holding,presencial,glassdoor,2019-10-28,data analyst,Hong Kong,HK,Eastern Asia,[]
11473,86033.0,Dah Chong Hong Group,presencial,glassdoor,2019-10-28,data analyst,Hong Kong,HK,Eastern Asia,[]
11474,90123.0,Wisdom Resource Management,presencial,glassdoor,2019-10-14,data analyst,Hong Kong,HK,Eastern Asia,[]
11475,90322.0,Bharti AXA,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11476,93842.0,SF Express,presencial,glassdoor,2019-10-29,data analyst,Hong Kong,HK,Eastern Asia,[]
11477,93866.0,Seamatch Asia,presencial,glassdoor,2019-11-01,data analyst,Hong Kong,HK,Eastern Asia,[]
11478,63551.0,Cathay Pacific,presencial,glassdoor,2019-11-01,data analyst,Hong Kong,HK,Eastern Asia,[]
11479,64404.0,Hong Kong Broadband Network,presencial,glassdoor,2019-10-23,data analyst,Hong Kong,HK,Eastern Asia,['excel']
11480,64534.0,DANIEL & CO.,presencial,glassdoor,2019-10-28,data analyst,Hong Kong,HK,Eastern Asia,[]
11481,67804.0,Classy Wheeler,presencial,glassdoor,2019-11-08,data analyst,Hong Kong,HK,Eastern Asia,[]
11482,67951.0,Hong Kong Broadband Network,presencial,glassdoor,2019-10-14,data analyst,Hong Kong,HK,Eastern Asia,['excel']
11483,68038.0,Dah Sing Banking,presencial,glassdoor,2019-10-14,data analyst,Hong Kong,HK,Eastern Asia,[]
11484,86751.0,York Business Solutions,presencial,glassdoor,2019-11-10,data analyst,Hong Kong,HK,Eastern Asia,['excel']
11485,86792.0,Atrium HR Consulting,presencial,glassdoor,2019-11-10,data analyst,Hong Kong,HK,Eastern Asia,[]
11486,87.0,PVH Corp.,presencial,glassdoor,2019-11-04,data analyst,Hong Kong,HK,Eastern Asia,['excel']
11487,5301.0,Standard Chartered Bank,presencial,glassdoor,2019-10-30,data analyst,Hong Kong,HK,Eastern Asia,[]
11488,10213.0,Pure Fitness,presencial,glassdoor,2019-10-18,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11489,42562.0,SF Express,presencial,glassdoor,2019-10-14,data analyst,Hong Kong,HK,Eastern Asia,"['sql', 'tableau']"
11490,42604.0,Cheery Mount Consulting,presencial,glassdoor,2019-11-08,data analyst,Hong Kong,HK,Eastern Asia,['excel']
11491,42753.0,Manulife,presencial,glassdoor,2019-11-07,data analyst,Hong Kong,HK,Eastern Asia,"['sql', 'excel']"
11492,43928.0,Links International,presencial,glassdoor,2019-10-22,data analyst,Hong Kong,HK,Eastern Asia,[]
11493,44222.0,Wisdom Resource Management,presencial,glassdoor,2019-10-14,data analyst,Hong Kong,HK,Eastern Asia,[]
11494,124327.0,Ewell,presencial,glassdoor,2019-11-08,data analyst,Hong Kong,HK,Eastern Asia,[]
11495,129742.0,HRnet One,presencial,glassdoor,2019-10-14,data analyst,Hong Kong,HK,Eastern Asia,[]
11496,129859.0,Linkers (Hong Kong),presencial,glassdoor,2019-10-20,data analyst,Hong Kong,HK,Eastern Asia,[]
11497,129910.0,A-1 Bakery,presencial,glassdoor,2019-11-08,data analyst,Hong Kong,HK,Eastern Asia,"['sql', 'excel']"
11498,28988.0,Wellesley Partners,presencial,glassdoor,2019-11-05,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11499,29025.0,EAB Systems,presencial,glassdoor,2019-10-30,data analyst,Hong Kong,HK,Eastern Asia,[]
11500,29172.0,Classy Wheeler,presencial,glassdoor,2019-11-04,data analyst,Hong Kong,HK,Eastern Asia,"['sql', 'tableau']"
11501,29185.0,GoGoVan,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11502,30120.0,Dah Chong Hong Group,presencial,glassdoor,2019-10-17,data analyst,Hong Kong,HK,Eastern Asia,[]
11503,30239.0,Bloomberg L.P.,presencial,glassdoor,2019-11-06,data analyst,Hong Kong,HK,Eastern Asia,['tableau']
11504,47871.0,Classy Wheeler,presencial,glassdoor,2019-10-14,data analyst,Hong Kong,HK,Eastern Asia,['excel']
11505,48115.0,Acton Consulting,presencial,glassdoor,2019-11-08,data analyst,Hong Kong,HK,Eastern Asia,[]
11506,52056.0,KREWE du optic,presencial,glassdoor,2019-10-28,data analyst,Hong Kong,HK,Eastern Asia,[]
11507,17571.0,OOCL,presencial,glassdoor,2019-10-23,data engineer,Hong Kong,HK,Eastern Asia,[]
11508,41113.0,MagicWorks IT Solutions,presencial,glassdoor,2019-11-09,data engineer,Hong Kong,HK,Eastern Asia,['tableau']
11509,3307.0,Hong Kong Takung Assets and Equity,presencial,glassdoor,2019-11-06,data engineer,Hong Kong,HK,Eastern Asia,"['python', 'sql']"
11510,80811.0,Venturenix,presencial,glassdoor,2019-10-17,data engineer,Hong Kong,HK,Eastern Asia,[]
11511,107195.0,Libbler,presencial,glassdoor,2019-11-01,data engineer,Hong Kong,HK,Eastern Asia,"['mongodb', 'postgresql', 'python']"
11512,129012.0,JH Partners,presencial,glassdoor,2019-11-10,data engineer,Hong Kong,HK,Eastern Asia,[]
11513,104772.0,Goxip,presencial,glassdoor,2019-10-19,data engineer,Hong Kong,HK,Eastern Asia,[]
11514,80268.0,JH Partners,presencial,glassdoor,2019-11-10,data engineer,Hong Kong,HK,Eastern Asia,[]
11515,128050.0,Pinpoint Asia,presencial,glassdoor,2019-10-23,data engineer,Hong Kong,HK,Eastern Asia,['tensorflow']
11516,100123.0,Acton Consulting,presencial,glassdoor,2019-11-08,data engineer,Hong Kong,HK,Eastern Asia,[]
11517,102256.0,Germanrealestate.com,presencial,glassdoor,2019-10-31,data engineer,Hong Kong,HK,Eastern Asia,[]
11518,94821.0,Linkers (Hong Kong),presencial,glassdoor,2019-10-31,data engineer,Hong Kong,HK,Eastern Asia,['sql']
11519,114116.0,Elee Consulting,presencial,glassdoor,2019-11-06,data engineer,Hong Kong,HK,Eastern Asia,['sql']
11520,124692.0,Infinite Financial Solutions,presencial,glassdoor,2018-10-07,data engineer,Hong Kong,HK,Eastern Asia,['sql']
11521,138600.0,Goldman Sachs,presencial,glassdoor,2019-10-16,data engineer,Hong Kong,HK,Eastern Asia,[]
11522,46872.0,Seamatch Asia,presencial,glassdoor,2019-10-22,data engineer,Hong Kong,HK,Eastern Asia,['sql']
11523,61847.0,Goxip,presencial,glassdoor,2019-10-17,data engineer,Hong Kong,HK,Eastern Asia,[]
11524,3899.0,WeLab,presencial,glassdoor,2019-11-06,data engineer,Hong Kong,HK,Eastern Asia,[]
11525,20783.0,RESOLVE,presencial,glassdoor,2019-11-04,data engineer,Hong Kong,HK,Eastern Asia,['python']
11526,118720.0,Hong Kong Broadband Network,presencial,glassdoor,2019-10-14,data engineer,Hong Kong,HK,Eastern Asia,[]
11527,121840.0,Germanrealestate.com,presencial,glassdoor,2019-10-31,data engineer,Hong Kong,HK,Eastern Asia,[]
11528,55724.0,Envision Human Capital Advisory Services,presencial,glassdoor,2019-10-31,data engineer,Hong Kong,HK,Eastern Asia,[]
11529,103453.0,JH Partners,presencial,glassdoor,2019-11-10,data engineer,Hong Kong,HK,Eastern Asia,[]
11530,123660.0,South China Morning Post,presencial,glassdoor,2019-11-07,data engineer,Hong Kong,HK,Eastern Asia,['sql']
11531,119844.0,GS Consultancy,presencial,glassdoor,2019-10-18,data engineer,Hong Kong,HK,Eastern Asia,[]
11532,125834.0,Goxip,presencial,glassdoor,2019-10-19,data engineer,Hong Kong,HK,Eastern Asia,[]
11533,131114.0,Next Digital,presencial,glassdoor,2019-10-28,data engineer,Hong Kong,HK,Eastern Asia,['tensorflow']
11534,118303.0,BAH Partners,presencial,glassdoor,2019-11-08,data engineer,Hong Kong,HK,Eastern Asia,[]
11535,29924.0,CL Technical Services,presencial,glassdoor,2019-10-18,data engineer,Hong Kong,HK,Eastern Asia,[]
11536,113426.0,HRnet One,presencial,glassdoor,2019-10-14,data engineer,Hong Kong,HK,Eastern Asia,[]
11537,114921.0,MagicWorks IT Solutions,presencial,glassdoor,2019-11-09,data engineer,Hong Kong,HK,Eastern Asia,['tableau']
11538,69038.0,MagicWorks IT Solutions,presencial,glassdoor,2019-10-26,data engineer,Hong Kong,HK,Eastern Asia,"['python', 'sql', 'tableau']"
11539,141578.0,CL Technical Services,presencial,glassdoor,2019-10-18,data engineer,Hong Kong,HK,Eastern Asia,[]
11540,45189.0,Hong Kong Broadband Network,presencial,glassdoor,2019-10-14,data engineer,Hong Kong,HK,Eastern Asia,[]
11541,128552.0,Venturenix,presencial,glassdoor,2019-10-17,data engineer,Hong Kong,HK,Eastern Asia,[]
11542,3981.0,Linkers (Hong Kong),presencial,glassdoor,2019-10-29,data engineer,Hong Kong,HK,Eastern Asia,['sql']
11543,16302.0,Elee Consulting,presencial,glassdoor,2019-11-06,data engineer,Hong Kong,HK,Eastern Asia,['sql']
11544,44461.0,CL Technical Services,presencial,glassdoor,2019-10-18,data engineer,Hong Kong,HK,Eastern Asia,[]
11545,65095.0,Techson,presencial,glassdoor,2019-11-05,data engineer,Hong Kong,HK,Eastern Asia,['sql']
11546,72724.0,Hong Kong Takung Assets and Equity,presencial,glassdoor,2019-11-06,data engineer,Hong Kong,HK,Eastern Asia,"['python', 'sql']"
11547,26924.0,Cargo Services Far East,presencial,glassdoor,2019-11-06,data engineer,Hong Kong,HK,Eastern Asia,[]
11548,16428.0,Next Digital,presencial,glassdoor,2019-10-28,data engineer,Hong Kong,HK,Eastern Asia,['tensorflow']
11549,25097.0,Goxip,presencial,glassdoor,2019-10-17,data engineer,Hong Kong,HK,Eastern Asia,[]
11550,85459.0,Artefact,presencial,glassdoor,2019-10-29,data engineer,Hong Kong,HK,Eastern Asia,['python']
11551,61697.0,Bull City Talent Group,presencial,glassdoor,2019-10-31,data engineer,Hong Kong,HK,Eastern Asia,"['r', 'python', 'sas']"
11552,44953.0,Ambition,presencial,glassdoor,2019-10-23,data engineer,Hong Kong,HK,Eastern Asia,"['r', 'python']"
11553,129742.0,HRnet One,presencial,glassdoor,2019-10-14,data engineer,Hong Kong,HK,Eastern Asia,[]
11554,48115.0,Acton Consulting,presencial,glassdoor,2019-11-08,data engineer,Hong Kong,HK,Eastern Asia,[]
11555,12832.0,OOCL,presencial,glassdoor,2019-10-23,data scientist,Hong Kong,HK,Eastern Asia,['sql']
11556,18458.0,Cluster Tech,presencial,glassdoor,2019-11-05,data scientist,Hong Kong,HK,Eastern Asia,['r']
11557,106958.0,Hong Kong Productivity Council,presencial,glassdoor,2019-10-28,data scientist,Hong Kong,HK,Eastern Asia,['r']
11558,129167.0,Classy Wheeler,presencial,glassdoor,2019-11-08,data scientist,Hong Kong,HK,Eastern Asia,"['r', 'excel', 'python', 'sas']"
11559,66981.0,GoGoVan,presencial,glassdoor,2019-10-31,data scientist,Hong Kong,HK,Eastern Asia,[]
11560,123287.0,Wistron,presencial,glassdoor,2019-10-25,data scientist,Hong Kong,HK,Eastern Asia,[]
11561,123480.0,Radica System,presencial,glassdoor,2019-11-01,data scientist,Hong Kong,HK,Eastern Asia,['tableau']
11562,104543.0,Hanlun Artificial Intelligence,presencial,glassdoor,2019-10-29,data scientist,Hong Kong,HK,Eastern Asia,[]
11563,71101.0,HSBC Global Technology (HSBC GLT),presencial,glassdoor,2019-10-14,data scientist,Hong Kong,HK,Eastern Asia,"['r', 'python']"
11564,86343.0,Clover Health,presencial,glassdoor,2019-10-24,data scientist,Hong Kong,HK,Eastern Asia,['python']
11565,143105.0,Integrated Systems Management,presencial,glassdoor,2019-10-14,data scientist,Hong Kong,HK,Eastern Asia,[]
11566,74445.0,Bank Of China (Hong Kong),presencial,glassdoor,2019-10-19,data scientist,Hong Kong,HK,Eastern Asia,[]
11567,145658.0,SIRIUS Partners Group,presencial,glassdoor,2019-11-07,data scientist,Hong Kong,HK,Eastern Asia,[]
11568,114222.0,BCT Financial,presencial,glassdoor,2019-10-14,data scientist,Hong Kong,HK,Eastern Asia,"['sql', 'tableau']"
11569,108716.0,Radica System,presencial,glassdoor,2019-11-01,data scientist,Hong Kong,HK,Eastern Asia,['tableau']
11570,109199.0,Octopus Holdings,presencial,glassdoor,2019-10-18,data scientist,Hong Kong,HK,Eastern Asia,[]
11571,121212.0,Hong Kong Jockey Club,presencial,glassdoor,2019-11-01,data scientist,Hong Kong,HK,Eastern Asia,['python']
11572,133179.0,HSBC Global Technology (HSBC GLT),presencial,glassdoor,2019-10-18,data scientist,Hong Kong,HK,Eastern Asia,['python']
11573,138520.0,HSBC Global Technology (HSBC GLT),presencial,glassdoor,2019-10-14,data scientist,Hong Kong,HK,Eastern Asia,"['r', 'python']"
11574,138763.0,Bank Of China (Hong Kong),presencial,glassdoor,2019-10-19,data scientist,Hong Kong,HK,Eastern Asia,[]
11575,46872.0,Seamatch Asia,presencial,glassdoor,2019-10-22,data scientist,Hong Kong,HK,Eastern Asia,['sql']
11576,22090.0,Bohan Group,presencial,glassdoor,2019-11-06,data scientist,Hong Kong,HK,Eastern Asia,[]
11577,17450.0,HSBC Global Technology (HSBC GLT),presencial,glassdoor,2019-10-14,data scientist,Hong Kong,HK,Eastern Asia,"['r', 'python']"
11578,20315.0,Hong Kong Productivity Council,presencial,glassdoor,2019-10-28,data scientist,Hong Kong,HK,Eastern Asia,['r']
11579,121844.0,Radica System,presencial,glassdoor,2019-11-05,data scientist,Hong Kong,HK,Eastern Asia,['tableau']
11580,122802.0,OOCL,presencial,glassdoor,2019-10-23,data scientist,Hong Kong,HK,Eastern Asia,[]
11581,39177.0,Cornerstone Global Partners,presencial,glassdoor,2019-10-30,data scientist,Hong Kong,HK,Eastern Asia,[]
11582,47618.0,Wistron,presencial,glassdoor,2019-10-25,data scientist,Hong Kong,HK,Eastern Asia,[]
11583,58925.0,Libbler,presencial,glassdoor,2019-10-26,data scientist,Hong Kong,HK,Eastern Asia,['python']
11584,125995.0,HSBC Global Technology (HSBC GLT),presencial,glassdoor,2019-10-23,data scientist,Hong Kong,HK,Eastern Asia,"['excel', 'sql', 'sas']"
11585,59548.0,Integrated Systems Management,presencial,glassdoor,2019-10-14,data scientist,Hong Kong,HK,Eastern Asia,[]
11586,2075.0,Wheelock and Company,presencial,glassdoor,2019-10-25,data scientist,Hong Kong,HK,Eastern Asia,"['r', 'python', 'tableau']"
11587,22429.0,Emos,presencial,glassdoor,2019-10-17,data scientist,Hong Kong,HK,Eastern Asia,['python']
11588,23237.0,RESOLVE,presencial,glassdoor,2019-11-04,data scientist,Hong Kong,HK,Eastern Asia,['python']
11589,99028.0,hutchgo.com,presencial,glassdoor,2019-10-23,data scientist,Hong Kong,HK,Eastern Asia,"['python', 'sql']"
11590,4752.0,ThinkCol,presencial,glassdoor,2019-10-31,data scientist,Hong Kong,HK,Eastern Asia,"['tensorflow', 'python']"
11591,91156.0,Cluster Tech,presencial,glassdoor,2019-11-05,data scientist,Hong Kong,HK,Eastern Asia,['r']
11592,92639.0,Clover Health,presencial,glassdoor,2019-11-07,data scientist,Hong Kong,HK,Eastern Asia,['python']
11593,91219.0,China CITIC Bank,presencial,glassdoor,2019-10-31,data scientist,Hong Kong,HK,Eastern Asia,"['python', 'sas']"
11594,91521.0,HyperAir Incorporation,presencial,glassdoor,2019-11-08,data scientist,Hong Kong,HK,Eastern Asia,"['r', 'python']"
11595,70226.0,aimHigher Consultancy,presencial,glassdoor,2019-10-21,data scientist,Hong Kong,HK,Eastern Asia,[]
